City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current description,Rain (last 3 hrs),Snow (last 3 hrs)
504,Quesnel,CA,2020-04-19 19:09:07,53.0,-122.5,51.8,43,1,3.36,clear sky,0,0
505,Raga,SS,2020-04-19 19:09:08,8.46,25.68,83.7,12,90,0.13,overcast clouds,0,0
506,Ladario,BR,2020-04-19 19:09:08,-19.0,-57.6,91.4,49,40,5.82,scattered clouds,0,0
507,Guasdualito,VE,2020-04-19 19:09:09,7.24,-70.73,78.8,83,75,6.93,thunderstorm,0,0
508,Tamandare,BR,2020-04-19 19:09:09,-8.76,-35.1,83.57,73,69,10.94,light rain,0,0
509,Ganzhou,CN,2020-04-19 19:09:10,28.82,115.43,58.8,75,11,1.77,few clouds,0,0
510,Ketchikan,US,2020-04-19 19:09:11,55.34,-131.65,48.2,93,90,16.11,overcast clouds,0,0
511,Barra Do Garcas,BR,2020-04-19 19:06:10,-15.89,-52.26,84.72,58,17,4.07,few clouds,0,0
512,Freetown,SL,2020-04-19 19:09:12,8.48,-13.23,84.2,70,40,8.05,scattered clouds,0,0
513,Hobyo,SO,2020-04-19 19:09:12,5.35,48.53,85.42,70,91,11.36,overcast clouds,0,0
514,Lewisburg,US,2020-04-19 19:09:12,35.45,-86.79,62.6,82,90,5.82,haze,0,0
515,Monywa,MM,2020-04-19 19:08:03,22.12,95.13,89.65,33,12,4.43,few clouds,0,0
516,Jinka,ET,2020-04-19 19:09:13,5.65,36.65,63.66,62,51,2.1,light rain,0,0
517,Woodstock,CA,2020-04-19 19:09:14,43.13,-80.75,45.14,81,100,16.87,light rain,0,0
518,Thunder Bay,CA,2020-04-19 19:09:14,48.4,-89.32,35.6,34,75,16.11,broken clouds,0,0
519,Tautira,PF,2020-04-19 19:09:15,-17.73,-149.15,84.2,70,95,19.84,light rain,0,0
520,Monticello,US,2020-04-19 19:09:16,45.31,-93.79,46.0,28,1,8.19,clear sky,0,0
521,Eyl,SO,2020-04-19 19:09:17,7.98,49.82,84.31,71,28,10.18,scattered clouds,0,0
522,Saint George,US,2020-04-19 19:01:06,37.1,-113.58,69.01,42,1,3.36,clear sky,0,0
523,Scarborough,GB,2020-04-19 19:04:45,54.28,-0.4,46.0,82,0,3.0,clear sky,0,0
524,Berdigestyakh,RU,2020-04-19 19:09:19,62.1,126.7,5.67,91,47,3.29,scattered clouds,0,0
525,Lloro,CO,2020-04-19 19:09:19,5.5,-76.55,87.8,66,40,6.93,scattered clouds,0,0
526,Tabas,IR,2020-04-19 19:09:20,33.6,56.92,73.4,35,37,2.24,scattered clouds,0,0
527,Umm Kaddadah,SD,2020-04-19 19:09:20,13.6,26.69,84.78,11,1,9.84,clear sky,0,0
528,Pitimbu,BR,2020-04-19 19:09:21,-7.47,-34.81,84.2,79,20,11.41,few clouds,0,0
529,Gornoye Loo,RU,2020-04-19 19:09:21,43.71,39.6,53.01,87,8,4.47,clear sky,0,0
530,Wenling,CN,2020-04-19 19:05:09,28.37,121.36,59.0,86,20,1.01,few clouds,0,0
531,Pisco,PE,2020-04-19 19:09:23,-13.7,-76.22,75.2,64,9,9.17,clear sky,0,0
532,Ler,SS,2020-04-19 19:09:23,8.3,30.14,91.65,14,86,2.48,overcast clouds,0,0
533,Kombissiri,BF,2020-04-19 19:09:25,12.07,-1.34,96.8,34,1,6.93,haze,0,0
534,Juba,SS,2020-04-19 19:09:25,4.85,31.58,73.87,70,98,6.17,moderate rain,0,0
535,Skibbereen,IE,2020-04-19 19:09:26,51.55,-9.27,50.0,93,75,9.17,mist,0,0
536,Rochester,US,2020-04-19 19:09:27,43.15,-77.62,48.0,81,82,8.01,light rain,0,0
537,Nemuro,JP,2020-04-19 19:08:16,43.32,145.57,38.17,81,12,9.31,few clouds,0,0
538,Hastings,GB,2020-04-19 19:09:28,50.86,0.57,53.01,67,0,5.99,clear sky,0,0
539,Puerto Del Rosario,ES,2020-04-19 19:09:29,28.5,-13.86,69.8,52,20,16.11,few clouds,0,0
540,Tagusao,PH,2020-04-19 19:09:30,9.19,117.81,81.14,77,19,3.22,few clouds,0,0
541,Kuybysheve,UA,2020-04-19 19:09:30,47.36,36.65,48.49,59,99,6.11,overcast clouds,0,0
542,Havre-Saint-Pierre,CA,2020-04-19 19:02:28,50.23,-63.6,35.6,51,1,17.22,clear sky,0,0
543,Yerbogachen,RU,2020-04-19 19:09:31,61.28,108.01,15.66,91,0,2.62,clear sky,0,0
544,Cheshire,US,2020-04-19 19:09:31,41.5,-72.9,61.0,41,1,13.87,clear sky,0,0
545,Kondopoga,RU,2020-04-19 19:09:32,62.21,34.26,37.4,88,99,6.71,overcast clouds,0,0
546,Chabahar,IR,2020-04-19 19:09:32,25.29,60.64,80.96,69,55,6.98,broken clouds,0,0
547,Kosh,AM,2020-04-19 19:09:33,40.3,44.16,53.6,62,70,4.7,light rain,0,0
548,Salinas,US,2020-04-19 19:09:23,36.68,-121.66,60.8,62,90,5.82,overcast clouds,0,0
549,Manama,BH,2020-04-19 19:05:44,26.22,50.58,78.8,78,100,9.17,light rain,0,0
550,Atherton,GB,2020-04-19 19:09:34,53.52,-2.49,55.0,33,15,8.01,few clouds,0,0
551,Tambo,PE,2020-04-19 19:09:35,-14.8,-73.92,48.04,19,19,4.7,light rain,0,0
552,Kenai,US,2020-04-19 19:09:35,60.55,-151.26,42.8,93,90,2.89,light rain,0,0
553,Rennes,FR,2020-04-19 19:09:36,48.17,-1.67,57.2,87,100,6.93,light rain,0,0
554,Antigonish,CA,2020-04-19 19:09:29,45.62,-62.0,37.99,59,100,17.0,light snow,0,0
555,Phanat Nikhom,TH,2020-04-19 19:09:36,13.45,101.18,87.01,62,36,7.05,scattered clouds,0,0
556,Chute-Aux-Outardes,CA,2020-04-19 19:08:56,49.12,-68.4,42.8,48,75,6.93,broken clouds,0,0
557,Vestmannaeyjar,IS,2020-04-19 19:06:55,63.44,-20.27,44.6,100,90,26.4,moderate rain,0,0
558,Portage,US,2020-04-19 19:09:38,41.17,-81.2,57.99,57,1,8.05,clear sky,0,0
559,Khorixas,NA,2020-04-19 19:09:39,-20.37,14.97,81.68,30,62,16.62,light rain,0,0
560,Flin Flon,CA,2020-04-19 19:09:39,54.77,-101.86,37.4,69,75,14.99,broken clouds,0,0
561,Westport,US,2020-04-19 19:09:40,41.14,-73.36,60.01,44,1,18.34,clear sky,0,0
562,Necochea,AR,2020-04-19 19:06:36,-38.55,-58.74,71.01,62,34,5.99,scattered clouds,0,0
563,Nanortalik,GL,2020-04-19 19:02:41,60.14,-45.24,30.18,89,14,15.79,few clouds,0,0
